arm,skew,margin,seed,sel_id,n_sel,n_all,method,split,t,dim_precision,dim_recall,dim_f1,n_dims_found,membership_f1,coverage
synth-sym-tight,gaussian,1.5,6,cluster3,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,6,cluster3,60,240,db,severity,1.0,0.75,1.0,0.8571428571428571,4,0.9917355371900827,0.25416666666666665
synth-sym-tight,gaussian,1.5,6,cluster3,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.882882882882883,0.2125
synth-sym-tight,gaussian,1.5,6,cluster3,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.8421052631578948,0.225
synth-sym-tight,gaussian,1.5,6,cluster3,60,240,db,severity,0.8,1.0,0.6666666666666666,0.8,2,0.7524752475247526,0.17083333333333334
synth-sym-tight,gaussian,1.5,6,cluster3,60,240,db,symmetric,1.0,0.75,1.0,0.8571428571428571,4,0.9917355371900827,0.25416666666666665
synth-sym-tight,gaussian,1.5,6,cluster3,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.882882882882883,0.2125
synth-sym-tight,gaussian,1.5,6,cluster3,60,240,db,symmetric,0.9,1.0,0.6666666666666666,0.8,2,0.8521739130434782,0.22916666666666666
synth-sym-tight,gaussian,1.5,6,cluster3,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.7692307692307692,0.18333333333333332
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.9523809523809523,0.275
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.208955223880597,0.029166666666666667
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.9523809523809523,0.275
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.2318840579710145,0.0375
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,db,severity,1.0,0.3333333333333333,1.0,0.5,9,0.9523809523809523,0.275
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.8448275862068966,0.23333333333333334
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.8103448275862069,0.23333333333333334
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,db,severity,0.8,1.0,0.6666666666666666,0.8,2,0.7184466019417476,0.17916666666666667
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,db,symmetric,1.0,0.3333333333333333,1.0,0.5,9,0.9523809523809523,0.275
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.8448275862068966,0.23333333333333334
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,db,symmetric,0.9,1.0,0.6666666666666666,0.8,2,0.8305084745762712,0.24166666666666667
synth-sym-tight,gaussian,1.5,7,cluster0,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.7428571428571429,0.1875
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.9836065573770492,0.25833333333333336
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.9836065573770492,0.25833333333333336
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,db,severity,1.0,0.6,1.0,0.7499999999999999,5,0.9836065573770492,0.25833333333333336
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.890909090909091,0.20833333333333334
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.8288288288288289,0.2125
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,db,severity,0.8,1.0,0.6666666666666666,0.8,2,0.7289719626168223,0.19583333333333333
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,db,symmetric,1.0,0.6,1.0,0.7499999999999999,5,0.9836065573770492,0.25833333333333336
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.890909090909091,0.20833333333333334
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,db,symmetric,0.9,1.0,0.6666666666666666,0.8,2,0.8495575221238938,0.22083333333333333
synth-sym-tight,gaussian,1.5,7,cluster1,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.766355140186916,0.19583333333333333
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.975609756097561,0.2625
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.2608695652173913,0.0375
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.975609756097561,0.2625
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.23529411764705882,0.03333333333333333
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,db,severity,1.0,1.0,1.0,1.0,3,0.975609756097561,0.2625
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.890909090909091,0.20833333333333334
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.8571428571428571,0.21666666666666667
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,db,severity,0.8,1.0,0.6666666666666666,0.8,2,0.7272727272727274,0.1625
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,db,symmetric,1.0,1.0,1.0,1.0,3,0.975609756097561,0.2625
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.890909090909091,0.20833333333333334
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,db,symmetric,0.9,1.0,0.6666666666666666,0.8,2,0.8771929824561403,0.225
synth-sym-tight,gaussian,1.5,7,cluster2,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.7524752475247526,0.17083333333333334
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.975609756097561,0.2625
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.3561643835616438,0.05416666666666667
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.975609756097561,0.2625
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.3561643835616438,0.05416666666666667
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.125,0.016666666666666666
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,db,severity,1.0,0.3333333333333333,1.0,0.5,9,0.975609756097561,0.2625
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.890909090909091,0.20833333333333334
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.817391304347826,0.22916666666666666
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,db,severity,0.8,1.0,0.6666666666666666,0.8,2,0.7358490566037735,0.19166666666666668
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,db,symmetric,1.0,0.3333333333333333,1.0,0.5,9,0.975609756097561,0.2625
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.890909090909091,0.20833333333333334
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,db,symmetric,0.9,1.0,1.0,1.0,3,0.849056603773585,0.19166666666666668
synth-sym-tight,gaussian,1.5,7,cluster3,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.7476635514018691,0.19583333333333333
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.9302325581395349,0.2875
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.33333333333333337,0.05
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.9302325581395349,0.2875
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.33333333333333337,0.05
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.125,0.016666666666666666
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,db,severity,1.0,0.25,1.0,0.4,12,0.9302325581395349,0.2875
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.882882882882883,0.2125
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,db,severity,0.9,1.0,1.0,1.0,3,0.8155339805825242,0.17916666666666667
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,db,severity,0.8,1.0,0.3333333333333333,0.5,1,0.7230769230769231,0.2916666666666667
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,db,symmetric,1.0,0.25,1.0,0.4,12,0.9302325581395349,0.2875
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.882882882882883,0.2125
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,db,symmetric,0.9,1.0,1.0,1.0,3,0.838095238095238,0.1875
synth-sym-tight,gaussian,1.5,8,cluster0,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.7339449541284403,0.20416666666666666
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.967741935483871,0.26666666666666666
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.3561643835616438,0.05416666666666667
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.208955223880597,0.029166666666666667
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.967741935483871,0.26666666666666666
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.3561643835616438,0.05416666666666667
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.23529411764705882,0.03333333333333333
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,db,severity,1.0,1.0,1.0,1.0,3,0.967741935483871,0.26666666666666666
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.8990825688073394,0.20416666666666666
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.8727272727272728,0.20833333333333334
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,db,severity,0.8,1.0,0.3333333333333333,0.5,1,0.768,0.2708333333333333
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,db,symmetric,1.0,1.0,1.0,1.0,3,0.967741935483871,0.26666666666666666
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.8990825688073394,0.20416666666666666
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,db,symmetric,0.9,1.0,0.6666666666666666,0.8,2,0.8727272727272728,0.20833333333333334
synth-sym-tight,gaussian,1.5,8,cluster1,60,240,db,symmetric,0.8,1.0,0.3333333333333333,0.5,1,0.768,0.2708333333333333
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,threshold,severity,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.9448818897637796,0.2791666666666667
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.208955223880597,0.029166666666666667
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,threshold,symmetric,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.9448818897637796,0.2791666666666667
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.208955223880597,0.029166666666666667
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,db,severity,1.0,0.42857142857142855,1.0,0.6,7,0.9448818897637796,0.2791666666666667
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.8849557522123894,0.22083333333333333
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.8135593220338982,0.24166666666666667
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,db,severity,0.8,1.0,0.6666666666666666,0.8,2,0.7326732673267328,0.17083333333333334
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,db,symmetric,1.0,0.42857142857142855,1.0,0.6,7,0.9448818897637796,0.2791666666666667
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.8695652173913043,0.22916666666666666
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,db,symmetric,0.9,1.0,0.6666666666666666,0.8,2,0.8333333333333334,0.25
synth-sym-tight,gaussian,1.5,8,cluster2,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.7572815533980582,0.17916666666666667
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.9917355371900827,0.25416666666666665
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.2816901408450704,0.04583333333333333
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.9917355371900827,0.25416666666666665
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.2816901408450704,0.04583333333333333
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,db,severity,1.0,0.75,1.0,0.8571428571428571,4,0.9917355371900827,0.25416666666666665
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.8928571428571429,0.21666666666666667
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.8275862068965518,0.23333333333333334
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,db,severity,0.8,1.0,0.6666666666666666,0.8,2,0.74,0.16666666666666666
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,db,symmetric,1.0,0.75,1.0,0.8571428571428571,4,0.9917355371900827,0.25416666666666665
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.8928571428571429,0.21666666666666667
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,db,symmetric,0.9,1.0,1.0,1.0,3,0.849056603773585,0.19166666666666668
synth-sym-tight,gaussian,1.5,8,cluster3,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.7722772277227723,0.17083333333333334
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.975609756097561,0.2625
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.30985915492957744,0.04583333333333333
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.975609756097561,0.2625
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.30985915492957744,0.04583333333333333
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,db,severity,1.0,0.42857142857142855,1.0,0.6,7,0.975609756097561,0.2625
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,db,severity,0.95,0.75,1.0,0.8571428571428571,4,0.8785046728971964,0.19583333333333333
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.8392857142857143,0.21666666666666667
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,db,severity,0.8,1.0,0.3333333333333333,0.5,1,0.7704918032786884,0.25833333333333336
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,db,symmetric,1.0,0.42857142857142855,1.0,0.6,7,0.975609756097561,0.2625
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,db,symmetric,0.95,0.75,1.0,0.8571428571428571,4,0.8785046728971964,0.19583333333333333
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,db,symmetric,0.9,1.0,0.6666666666666666,0.8,2,0.8521739130434782,0.22916666666666666
synth-sym-tight,gaussian,1.5,9,cluster0,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.78,0.16666666666666666
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.9917355371900827,0.25416666666666665
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.208955223880597,0.029166666666666667
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.9917355371900827,0.25416666666666665
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.208955223880597,0.029166666666666667
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.15384615384615385,0.020833333333333332
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.03278688524590164,0.004166666666666667
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,db,severity,1.0,0.5,1.0,0.6666666666666666,6,0.9917355371900827,0.25416666666666665
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.8990825688073394,0.20416666666666666
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,db,severity,0.9,1.0,1.0,1.0,3,0.8235294117647058,0.175
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,db,severity,0.8,1.0,0.6666666666666666,0.8,2,0.7450980392156863,0.175
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,db,symmetric,1.0,0.5,1.0,0.6666666666666666,6,0.9917355371900827,0.25416666666666665
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,db,symmetric,0.95,1.0,1.0,1.0,3,0.8990825688073394,0.20416666666666666
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,db,symmetric,0.9,1.0,1.0,1.0,3,0.846153846153846,0.18333333333333332
synth-sym-tight,gaussian,1.5,9,cluster1,60,240,db,symmetric,0.8,1.0,0.6666666666666666,0.8,2,0.7647058823529412,0.175
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,threshold,severity,1.0,1.0,1.0,1.0,3,0.9836065573770492,0.25833333333333336
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,threshold,severity,0.95,1.0,1.0,1.0,3,0.2608695652173913,0.0375
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,threshold,severity,0.9,1.0,1.0,1.0,3,0.06451612903225806,0.008333333333333333
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,threshold,severity,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,threshold,symmetric,1.0,1.0,1.0,1.0,3,0.9836065573770492,0.25833333333333336
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,threshold,symmetric,0.95,1.0,1.0,1.0,3,0.2608695652173913,0.0375
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,threshold,symmetric,0.9,1.0,1.0,1.0,3,0.09523809523809523,0.0125
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,threshold,symmetric,0.8,1.0,1.0,1.0,3,0.0,0.0
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,db,severity,1.0,0.42857142857142855,1.0,0.6,7,0.9836065573770492,0.25833333333333336
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,db,severity,0.95,1.0,1.0,1.0,3,0.8521739130434782,0.22916666666666666
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,db,severity,0.9,1.0,0.6666666666666666,0.8,2,0.8034188034188033,0.2375
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,db,severity,0.8,1.0,0.6666666666666666,0.8,2,0.7378640776699028,0.17916666666666667
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,db,symmetric,1.0,0.42857142857142855,1.0,0.6,7,0.9836065573770492,0.25833333333333336
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,db,symmetric,0.95,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.8547008547008548,0.2375
synth-sym-tight,gaussian,1.5,9,cluster2,60,240,db,symmetric,0.9,1.0,0.6666666666666666,0.8,2,0.8166666666666667,0.25
