rho,nesting,seed,rotation_diversity,d_noise,min_cluster_size,dr_method,condition,h,c,v,ari,nmi,within_g_ari,coarse_ari,noise_frac,n_clusters,frag_ratio
1,non_nested,12,1.0,10,15,UMAP,flat_oracle_B,0.7500047902981362,0.9999999999999999,0.8571459854922603,0.6213807574929463,0.8571459854922603,0.902514109149609,0.2707658603976148,0.011111111111111112,7,0.5833333333333334
1,non_nested,12,1.0,10,15,UMAP,oracle_conditional,0.9971347950735001,0.9971544020872724,0.9971445984840024,0.9970107265796819,0.9971445984840024,0.9962517647498635,1.0,0.011111111111111112,12,1.0
1,non_nested,13,1.0,10,15,UMAP,hierarchical,0.9487171819144943,0.8596117647539782,0.901969138414122,0.8144575076301567,0.901969138414122,0.83723308444985,0.7798896274117251,0.12638888888888888,18,1.5
1,non_nested,13,1.0,10,15,UMAP,flat_full,0.9506574949338132,0.9970186705640955,0.9732863076017568,0.9114611797138777,0.9732863076017567,0.9962806484260072,0.782919991373733,0.0,11,0.9166666666666666
1,non_nested,13,1.0,10,15,UMAP,flat_oracle_B,0.7349203384306071,0.9961370611685441,0.8458198859110966,0.590461876863132,0.8458198859110966,0.716117915288749,0.635770060617114,0.030555555555555555,7,0.5833333333333334
1,non_nested,13,1.0,10,15,UMAP,oracle_conditional,0.8574872824856162,0.996691210276888,0.9218638234815271,0.7721304556321503,0.9218638234815271,0.7078394853388813,1.0,0.001388888888888889,9,0.75
1,non_nested,14,1.0,10,15,UMAP,hierarchical,1.0,0.9027168329640098,0.9488714424813047,0.9093065684176757,0.9488714424813047,0.8787164491705752,1.0,0.10138888888888889,18,1.5
1,non_nested,14,1.0,10,15,UMAP,flat_full,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
1,non_nested,14,1.0,10,15,UMAP,flat_oracle_B,0.11543129118376834,1.0,0.20697158506511887,0.031780231618637224,0.20697158506511887,0.11017740429505135,0.029628699664166223,0.0,2,0.16666666666666666
1,non_nested,14,1.0,10,15,UMAP,oracle_conditional,0.7309546990440257,0.9999999999999997,0.8445682598715244,0.5773072203307358,0.8445682598715244,0.45550768491134,1.0,0.006944444444444444,7,0.5833333333333334
1,non_nested,15,1.0,10,15,UMAP,hierarchical,0.9592131793855385,0.8529178247818024,0.902947983983613,0.8332450134019421,0.902947983983613,0.7843758131353537,0.9945630912186951,0.19583333333333333,18,1.5
1,non_nested,15,1.0,10,15,UMAP,flat_full,0.9013149898676263,0.9945917081102709,0.9456587882451637,0.8325212330869308,0.9456587882451636,0.8041547271281755,0.9916783378622624,0.0,10,0.8333333333333334
1,non_nested,15,1.0,10,15,UMAP,flat_oracle_B,0.7181950380665313,0.996029937611366,0.834597289279739,0.6192699380487968,0.8345972892797389,0.49404966751836416,1.0,0.006944444444444444,6,0.5
1,non_nested,15,1.0,10,15,UMAP,oracle_conditional,0.7182096983519991,0.9960575705641768,0.8346168888220229,0.6192993339842674,0.834616888822023,0.4940761097623421,1.0,0.0,6,0.5
1,non_nested,16,1.0,10,15,UMAP,hierarchical,0.9941028919607229,0.9468605297344261,0.9699067796655197,0.9555909795303446,0.9699067796655197,0.9409967938510703,0.9910022902825179,0.04583333333333333,15,1.25
1,non_nested,16,1.0,10,15,UMAP,flat_full,0.8866194587012329,0.9968040257015142,0.9384887180367127,0.7726275689833941,0.9384887180367129,0.9020509658651367,0.7793494690467441,0.0,10,0.8333333333333334
1,non_nested,16,1.0,10,15,UMAP,flat_oracle_B,0.7345325056050921,0.9878949111091293,0.8425793938136135,0.6014439385974223,0.8425793938136135,0.9924085380934725,0.25648072127326454,0.08611111111111111,7,0.5833333333333334
1,non_nested,16,1.0,10,15,UMAP,oracle_conditional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
1,non_nested,17,1.0,10,15,UMAP,hierarchical,0.8355759765564245,0.9139775776850054,0.8730200972395467,0.6620893004571455,0.8730200972395467,0.7569839717230624,0.7528997167875753,0.09861111111111111,12,1.0
1,non_nested,17,1.0,10,15,UMAP,flat_full,0.7210570543488701,1.0000000000000002,0.8379234756068777,0.5433470943156558,0.8379234756068777,0.7117008443908324,0.5705411539839923,0.0,7,0.5833333333333334
1,non_nested,17,1.0,10,15,UMAP,flat_oracle_B,0.7678163850362947,1.0,0.8686607857416491,0.5812957328871761,0.8686607857416491,0.7117246598992071,0.6421891182115582,0.005555555555555556,8,0.6666666666666666
1,non_nested,17,1.0,10,15,UMAP,oracle_conditional,0.8605349703463466,1.0,0.9250403610378302,0.7751097568504278,0.9250403610378304,0.7117246598992071,1.0,0.005555555555555556,9,0.75
1,non_nested,18,1.0,10,15,UMAP,hierarchical,0.9486407302945341,0.9292892879752802,0.9388653040563919,0.8418823936961025,0.938865304056392,0.9105613343916957,0.7807009975893,0.09027777777777778,15,1.25
1,non_nested,18,1.0,10,15,UMAP,flat_full,0.9535095090581451,1.0,0.9762015538054537,0.9142925259268089,0.9762015538054537,1.0,0.782919991373733,0.0,11,0.9166666666666666
1,non_nested,18,1.0,10,15,UMAP,flat_oracle_B,0.7311915403826368,0.9999999999999998,0.8447263325016308,0.5779287329617847,0.8447263325016307,1.0,0.13698561586844102,0.006944444444444444,7,0.5833333333333334
1,non_nested,18,1.0,10,15,UMAP,oracle_conditional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
1,non_nested,19,1.0,10,15,UMAP,hierarchical,0.9434554904613872,0.9000287656583541,0.9212306291357931,0.8020530115932635,0.9212306291357931,0.8792441761822424,0.7569121379941288,0.09861111111111111,16,1.3333333333333333
1,non_nested,19,1.0,10,15,UMAP,flat_full,0.84298098188371,1.0,0.9148016069293341,0.7178178963893249,0.914801606929334,0.9039002814636108,0.5968514125512184,0.0,9,0.75
1,non_nested,19,1.0,10,15,UMAP,flat_oracle_B,0.6330754722703497,0.9954858065930382,0.7739563200067752,0.4198927290936125,0.7739563200067752,0.7091611471120277,0.2975370304421389,0.009722222222222222,6,0.5
1,non_nested,19,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
2,nested,0,1.0,10,15,UMAP,hierarchical,0.8548143847384152,0.8666493809191407,0.8606912002604333,0.7166652044486325,0.8606912002604336,0.6462930268567776,1.0,0.14166666666666666,14,1.1666666666666667
2,nested,0,1.0,10,15,UMAP,flat_full,0.796206569111593,0.9999999999999999,0.886542319578976,0.6662447662166051,0.8865423195789761,0.5839557888648056,1.0,0.001388888888888889,8,0.6666666666666666
2,nested,0,1.0,10,15,UMAP,flat_oracle_B,0.6786174112944232,0.9957952978692797,0.8071654300291649,0.44668445101303844,0.807165430029165,0.7052257375440553,0.38695637194787963,0.03194444444444444,7,0.5833333333333334
2,nested,0,1.0,10,15,UMAP,oracle_conditional,0.8603339466065922,0.9999999999999998,0.9249242031796653,0.7745932332686594,0.9249242031796653,0.7110119993666983,1.0,0.001388888888888889,9,0.75
2,nested,1,1.0,10,15,UMAP,hierarchical,1.0,0.8797210077567827,0.9360123168561298,0.872534215370896,0.9360123168561298,0.834793158663806,1.0,0.14583333333333334,19,1.5833333333333333
2,nested,1,1.0,10,15,UMAP,flat_full,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
2,nested,1,1.0,10,15,UMAP,flat_oracle_B,0.8589177196031332,1.0,0.9241051505889207,0.7710884340487091,0.9241051505889207,1.0,0.4675642235937254,0.022222222222222223,9,0.75
2,nested,1,1.0,10,15,UMAP,oracle_conditional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
2,nested,2,1.0,10,15,UMAP,hierarchical,0.7217994778805462,0.8795955302616556,0.7929231591966442,0.5910822728969622,0.7929231591966442,0.46402102628713077,1.0,0.1388888888888889,10,0.8333333333333334
2,nested,2,1.0,10,15,UMAP,flat_full,0.5350950905814502,1.0000000000000002,0.6971491132562628,0.37871867670657944,0.6971491132562628,0.1656140350877193,1.0,0.0,4,0.3333333333333333
2,nested,2,1.0,10,15,UMAP,flat_oracle_B,0.29081727550133857,1.0,0.4505940244538306,0.11447997461108898,0.4505940244538306,0.23514755945463928,0.31135242099702204,0.009722222222222222,3,0.25
2,nested,2,1.0,10,15,UMAP,oracle_conditional,0.8055146700427681,0.9964856545582971,0.8908808752979334,0.703473859112174,0.8908808752979333,0.6221004888878582,1.0,0.03888888888888889,8,0.6666666666666666
2,nested,3,1.0,10,15,UMAP,hierarchical,0.8362001174377195,0.8968238905841146,0.8654516488590283,0.7329365206859118,0.8654516488590285,0.6642723327989154,1.0,0.15694444444444444,11,0.9166666666666666
2,nested,3,1.0,10,15,UMAP,flat_full,0.6684144184766945,0.9999999999999996,0.801257063082653,0.5096612866560581,0.801257063082653,0.33053221288515405,1.0,0.0,6,0.5
2,nested,3,1.0,10,15,UMAP,flat_oracle_B,0.3692291790722146,0.9999999999999998,0.5393241463381654,0.21191719724087307,0.5393241463381654,0.45884296156151777,0.15202464615065567,0.006944444444444444,3,0.25
2,nested,3,1.0,10,15,UMAP,oracle_conditional,0.8836984117279123,0.9968160794563133,0.9368550897426636,0.76364116641132,0.9368550897426635,0.77311388034996,1.0,0.025,10,0.8333333333333334
2,nested,4,1.0,10,15,UMAP,hierarchical,0.969700111823392,0.9520494124200976,0.9607937039022694,0.9442464037342572,0.9607937039022695,0.9315288055644749,1.0,0.04722222222222222,13,1.0833333333333333
2,nested,4,1.0,10,15,UMAP,flat_full,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
2,nested,4,1.0,10,15,UMAP,flat_oracle_B,0.7851203804805372,0.9964435475872976,0.8782487396425637,0.6478467904635619,0.8782487396425636,0.9963590600392731,0.2701849223082613,0.05555555555555555,8,0.6666666666666666
2,nested,4,1.0,10,15,UMAP,oracle_conditional,0.9535095090581451,1.0,0.9762015538054537,0.9142925259268089,0.9762015538054537,0.9039002814636108,1.0,0.0,11,0.9166666666666666
2,nested,5,1.0,10,15,UMAP,hierarchical,0.7800346814599294,0.6866072998965108,0.7303452557215118,0.5044668241563296,0.7303452557215118,0.41268592192726467,1.0,0.2222222222222222,18,1.5
2,nested,5,1.0,10,15,UMAP,flat_full,0.7210570543488701,1.0000000000000002,0.8379234756068777,0.6213796735123749,0.8379234756068776,0.4968421052631579,1.0,0.0,6,0.5
2,nested,5,1.0,10,15,UMAP,flat_oracle_B,0.4975901931427778,0.9999999999999997,0.6645211693040758,0.3213289791367745,0.6645211693040758,0.567781853651895,0.30593877330256375,0.005555555555555556,4,0.3333333333333333
2,nested,5,1.0,10,15,UMAP,oracle_conditional,0.8599421478234917,1.0000000000000002,0.92469773732457,0.7735772832809189,0.9246977373245698,0.7096147890485275,1.0,0.004166666666666667,9,0.75
2,nested,6,1.0,10,15,UMAP,hierarchical,0.8648210791538096,0.89095205370975,0.8776921142504408,0.7442072751711835,0.8776921142504408,0.6697154090768812,1.0,0.16666666666666666,13,1.0833333333333333
2,nested,6,1.0,10,15,UMAP,flat_full,0.8519911166642845,0.990089594203935,0.9158638207181634,0.7677132092691421,0.9158638207181633,0.7022283692817456,1.0,0.0,9,0.75
2,nested,6,1.0,10,15,UMAP,flat_oracle_B,0.8035686194958366,0.9964702647463641,0.8896832640901392,0.6996405142091305,0.8896832640901391,0.6908293690284141,0.7692535799993836,0.04027777777777778,8,0.6666666666666666
2,nested,6,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
2,nested,7,1.0,10,15,UMAP,hierarchical,0.6882503441767582,0.9546984258148811,0.7998685438687718,0.5924576538286435,0.7998685438687719,0.45892087164132783,1.0,0.02361111111111111,6,0.5
2,nested,7,1.0,10,15,UMAP,flat_full,0.44211410869774026,0.9999999999999998,0.6131471927654583,0.30441792970009673,0.6131471927654584,0.0,1.0,0.0,3,0.25
2,nested,7,1.0,10,15,UMAP,flat_oracle_B,0.4957682754859936,0.9940504223005822,0.6615820627600717,0.30084750936341165,0.6615820627600717,0.4939272769183141,0.22508060336607807,0.058333333333333334,4,0.3333333333333333
2,nested,7,1.0,10,15,UMAP,oracle_conditional,0.7210466193021219,1.0,0.8379164297065975,0.6213427869272938,0.8379164297065975,0.4967646567886114,1.0,0.019444444444444445,6,0.5
2,nested,8,1.0,10,15,UMAP,hierarchical,0.9658560012881341,0.9336875541041915,0.9494993941039865,0.9090191337132685,0.9494993941039865,0.8905727819808703,1.0,0.07777777777777778,14,1.1666666666666667
2,nested,8,1.0,10,15,UMAP,flat_full,0.8576765130501033,0.9966965314013118,0.9219754441310926,0.7726275689833941,0.9219754441310926,0.708528239719131,1.0,0.0,9,0.75
2,nested,8,1.0,10,15,UMAP,flat_oracle_B,0.7441190862797131,0.992184681539902,0.8504313269737748,0.6170838499654407,0.8504313269737748,0.9961225312829721,0.16056802948185642,0.034722222222222224,7,0.5833333333333334
2,nested,8,1.0,10,15,UMAP,oracle_conditional,0.9070190181162902,1.0000000000000002,0.9512427610839697,0.8400444938820912,0.9512427610839697,0.8078005629272216,1.0,0.0,10,0.8333333333333334
2,nested,9,1.0,10,15,UMAP,hierarchical,0.8612650974965459,0.8722819778672248,0.8667385309448815,0.7186277530029255,0.8667385309448816,0.657745018383557,1.0,0.08472222222222223,13,1.0833333333333333
2,nested,9,1.0,10,15,UMAP,flat_full,0.7324524547092747,0.9999999999999997,0.8455671643031479,0.580408503543143,0.8455671643031478,0.4575884233870468,1.0,0.0,7,0.5833333333333334
2,nested,9,1.0,10,15,UMAP,flat_oracle_B,0.43144571979942953,0.9999999999999992,0.6028111493600784,0.22197313634906468,0.6028111493600783,0.4534297297365364,0.22880651912680147,0.013888888888888888,4,0.3333333333333333
2,nested,9,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
2,nested,10,1.0,10,15,UMAP,hierarchical,0.532821698575266,0.7854962478937527,0.6349446218922169,0.35417692869796386,0.634944621892217,0.1559244105316653,1.0,0.15833333333333333,7,0.5833333333333334
2,nested,10,1.0,10,15,UMAP,flat_full,0.44211410869774026,0.9999999999999998,0.6131471927654583,0.30441792970009673,0.6131471927654584,0.0,1.0,0.0,3,0.25
2,nested,10,1.0,10,15,UMAP,flat_oracle_B,0.25615214493032035,0.9999999999999997,0.4078361780682694,0.1337963291049536,0.40783617806826944,0.0,0.5707462686567164,0.0,2,0.16666666666666666
2,nested,10,1.0,10,15,UMAP,oracle_conditional,0.7161942433644021,0.9908951131022931,0.8314425640268186,0.5587576249937335,0.8314425640268186,0.43326642764042184,1.0,0.2,7,0.5833333333333334
2,nested,11,1.0,10,15,UMAP,hierarchical,0.8846505172872704,0.8279664128089927,0.8553704013036829,0.678518490276727,0.855370401303683,0.5757280176997616,1.0,0.15694444444444444,17,1.4166666666666667
2,nested,11,1.0,10,15,UMAP,flat_full,0.7964904909418549,1.0,0.886718293203183,0.666913740387288,0.886718293203183,0.5846446338889396,1.0,0.0,8,0.6666666666666666
2,nested,11,1.0,10,15,UMAP,flat_oracle_B,0.578079787643827,0.9947494604325885,0.7312231223433402,0.39689007506294777,0.7312231223433401,0.709871953387066,0.2864068403280336,0.09722222222222222,5,0.4166666666666667
2,nested,11,1.0,10,15,UMAP,oracle_conditional,0.8572914019466712,0.9966950523267849,0.9217522563371553,0.7716166707571153,0.9217522563371553,0.7071714281966602,1.0,0.0,9,0.75
2,nested,12,1.0,10,15,UMAP,hierarchical,0.9624025141450663,0.9453288259248354,0.9537892675501463,0.9437190120003295,0.9537892675501463,0.9283725151285435,1.0,0.09166666666666666,13,1.0833333333333333
2,nested,12,1.0,10,15,UMAP,flat_full,0.6536938515972093,0.9956641455434594,0.7892277253645116,0.47638100837747094,0.7892277253645116,0.3435496600400443,1.0,0.001388888888888889,6,0.5
2,nested,12,1.0,10,15,UMAP,flat_oracle_B,0.7500047902981362,0.9999999999999999,0.8571459854922603,0.6213807574929463,0.8571459854922603,0.902514109149609,0.2707658603976148,0.011111111111111112,7,0.5833333333333334
2,nested,12,1.0,10,15,UMAP,oracle_conditional,0.9971347950735001,0.9971544020872724,0.9971445984840024,0.9970107265796819,0.9971445984840024,0.9962517647498635,1.0,0.011111111111111112,12,1.0
2,nested,13,1.0,10,15,UMAP,hierarchical,0.8722216853568451,0.8184999403137297,0.8445073234593137,0.7438350857936977,0.8445073234593137,0.685093934246192,1.0,0.19027777777777777,16,1.3333333333333333
2,nested,13,1.0,10,15,UMAP,flat_full,0.849337603131579,0.9867708428608818,0.9129107644429741,0.7657491821561554,0.9129107644429741,0.6997308987439944,1.0,0.001388888888888889,9,0.75
2,nested,13,1.0,10,15,UMAP,flat_oracle_B,0.7349203384306071,0.9961370611685441,0.8458198859110966,0.590461876863132,0.8458198859110966,0.716117915288749,0.635770060617114,0.030555555555555555,7,0.5833333333333334
2,nested,13,1.0,10,15,UMAP,oracle_conditional,0.8574872824856162,0.996691210276888,0.9218638234815271,0.7721304556321503,0.9218638234815271,0.7078394853388813,1.0,0.001388888888888889,9,0.75
2,nested,14,1.0,10,15,UMAP,hierarchical,0.8335507199982466,0.8275208129975214,0.8305248218221987,0.6461335544073844,0.8305248218221988,0.5458983182848046,1.0,0.23333333333333334,15,1.25
2,nested,14,1.0,10,15,UMAP,flat_full,0.6684144184766945,0.9999999999999996,0.801257063082653,0.5096612866560581,0.801257063082653,0.33053221288515405,1.0,0.0,6,0.5
2,nested,14,1.0,10,15,UMAP,flat_oracle_B,0.11543129118376834,1.0,0.20697158506511887,0.031780231618637224,0.20697158506511887,0.11017740429505135,0.029628699664166223,0.0,2,0.16666666666666666
2,nested,14,1.0,10,15,UMAP,oracle_conditional,0.7309546990440257,0.9999999999999997,0.8445682598715244,0.5773072203307358,0.8445682598715244,0.45550768491134,1.0,0.006944444444444444,7,0.5833333333333334
2,nested,15,1.0,10,15,UMAP,hierarchical,0.7297799778917633,0.7785334707148038,0.7533687902486471,0.5312926569472916,0.7533687902486472,0.39645521955884727,1.0,0.19027777777777777,12,1.0
2,nested,15,1.0,10,15,UMAP,flat_full,0.7153716579630512,0.9921151920620862,0.8313166099350481,0.6172428958711212,0.8313166099350481,0.49134463937621836,1.0,0.0,6,0.5
2,nested,15,1.0,10,15,UMAP,flat_oracle_B,0.7181950380665313,0.996029937611366,0.834597289279739,0.6192699380487968,0.8345972892797389,0.49404966751836416,1.0,0.006944444444444444,6,0.5
2,nested,15,1.0,10,15,UMAP,oracle_conditional,0.7182096983519991,0.9960575705641768,0.8346168888220229,0.6192993339842674,0.834616888822023,0.4940761097623421,1.0,0.0,6,0.5
2,nested,16,1.0,10,15,UMAP,hierarchical,0.9895830082776543,0.9041153397154567,0.9449204818220075,0.9005972566216038,0.9449204818220075,0.8804560452457104,1.0,0.09305555555555556,17,1.4166666666666667
2,nested,16,1.0,10,15,UMAP,flat_full,0.9535095090581451,1.0,0.9762015538054537,0.9142925259268089,0.9762015538054537,0.9039002814636108,1.0,0.0,11,0.9166666666666666
2,nested,16,1.0,10,15,UMAP,flat_oracle_B,0.7345325056050921,0.9878949111091293,0.8425793938136135,0.6014439385974223,0.8425793938136135,0.9924085380934725,0.25648072127326454,0.08611111111111111,7,0.5833333333333334
2,nested,16,1.0,10,15,UMAP,oracle_conditional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
2,nested,17,1.0,10,15,UMAP,hierarchical,0.8566839855393432,0.9503915908571645,0.9011081401500214,0.7684271633399273,0.9011081401500214,0.7108020672646657,1.0,0.05277777777777778,10,0.8333333333333334
2,nested,17,1.0,10,15,UMAP,flat_full,0.6684144184766945,0.9999999999999996,0.801257063082653,0.5096612866560581,0.801257063082653,0.33053221288515405,1.0,0.0,6,0.5
2,nested,17,1.0,10,15,UMAP,flat_oracle_B,0.7678163850362947,1.0,0.8686607857416491,0.5812957328871761,0.8686607857416491,0.7117246598992071,0.6421891182115582,0.005555555555555556,8,0.6666666666666666
2,nested,17,1.0,10,15,UMAP,oracle_conditional,0.8605349703463466,1.0,0.9250403610378302,0.7751097568504278,0.9250403610378304,0.7117246598992071,1.0,0.005555555555555556,9,0.75
2,nested,18,1.0,10,15,UMAP,hierarchical,0.9946070597208777,0.9256719480554246,0.9589021707711706,0.9291147058826086,0.9589021707711706,0.9106094459280949,1.0,0.08055555555555556,16,1.3333333333333333
2,nested,18,1.0,10,15,UMAP,flat_full,0.9534446488688639,0.9999999999999998,0.9761675606431469,0.9140709343043012,0.9761675606431469,0.9039002814636108,1.0,0.001388888888888889,11,0.9166666666666666
2,nested,18,1.0,10,15,UMAP,flat_oracle_B,0.7311915403826368,0.9999999999999998,0.8447263325016308,0.5779287329617847,0.8447263325016307,1.0,0.13698561586844102,0.006944444444444444,7,0.5833333333333334
2,nested,18,1.0,10,15,UMAP,oracle_conditional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12,1.0
2,nested,19,1.0,10,15,UMAP,hierarchical,0.8838212897469047,0.815965226786371,0.848538839568843,0.7339464798942745,0.8485388395688432,0.6647640146158711,1.0,0.24583333333333332,16,1.3333333333333333
2,nested,19,1.0,10,15,UMAP,flat_full,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
2,nested,19,1.0,10,15,UMAP,flat_oracle_B,0.6330754722703497,0.9954858065930382,0.7739563200067752,0.4198927290936125,0.7739563200067752,0.7091611471120277,0.2975370304421389,0.009722222222222222,6,0.5
2,nested,19,1.0,10,15,UMAP,oracle_conditional,0.8605285271744351,1.0000000000000002,0.9250366383592202,0.7751016578041914,0.9250366383592202,0.7117008443908324,1.0,0.0,9,0.75
2,non_nested,0,1.0,10,15,UMAP,hierarchical,0.8931672749132695,0.9586959426408804,0.9247722341932902,0.7558025513766193,0.9247722341932904,0.8661878138644673,0.7707197696037488,0.05277777777777778,12,1.0
2,non_nested,0,1.0,10,15,UMAP,flat_full,0.8881776348986773,0.9968221410269176,0.9393689515927776,0.7777860244783611,0.9393689515927777,0.9049240642262971,0.7790354623586705,0.002777777777777778,10,0.8333333333333334
